gfx,cu_num,M,N,K,libtype,kernelId,splitK,us,kernelName,tflops,bw,errRatio
gfx942,80,512,2624,6144,ck,12,0,79.5021,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,207.65,276.15,0.0
gfx942,80,768,2624,6144,ck,12,0,110.3334,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,224.44,225.42,0.0
gfx942,80,1024,2624,6144,ck,2,0,139.9333,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,235.95,198.58,0.0
gfx942,80,1536,2624,6144,ck,15,0,199.535,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,248.21,168.49,0.0
gfx942,80,2048,2624,6144,ck,2,0,257.3183,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,256.63,153.32,0.0
gfx942,80,3072,2624,6144,ck,2,0,375.6958,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,263.65,136.06,0.0
gfx942,80,4096,2624,6144,ck,2,0,493.454,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v3,267.64,127.23,0.0
gfx942,80,8192,2624,6144,ck,15,0,976.9669,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,270.37,112.03,0.0
gfx942,80,16384,2624,6144,ck,15,0,1933.1358,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,273.28,104.89,0.0
gfx942,80,32768,2624,6144,ck,15,0,3838.8578,a8w8_blockscale_bpreshuffle_1x128x128_256x64x64x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,275.23,101.44,0.0
gfx942,80,1,3072,6144,ck,7,0,16.5708,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.28,1139.76,0.0
gfx942,80,2,3072,6144,ck,7,0,15.853,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,4.76,1192.14,0.0
gfx942,80,4,3072,6144,ck,7,0,15.7715,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,9.57,1199.86,0.0
gfx942,80,8,3072,6144,ck,7,0,15.6124,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,19.34,1215.23,0.0
gfx942,80,16,3072,6144,ck,7,0,13.708,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,44.06,1391.23,0.0
gfx942,80,24,3072,6144,ck,6,0,16.4902,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,54.94,1162.46,0.0
gfx942,80,32,3072,6144,ck,12,0,15.7112,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,76.89,1226.36,0.0
gfx942,80,48,3072,6144,ck,6,0,17.1268,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,105.8,1136.48,0.0
gfx942,80,64,3072,6144,ck,11,0,22.4418,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,107.65,876.08,0.0
gfx942,80,96,3072,6144,ck,11,0,22.3605,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,162.07,896.85,0.0
gfx942,80,128,3072,6144,asm,1,1,25.1614,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,192.03,812.64,0.0
gfx942,80,192,3072,6144,asm,2,1,29.1963,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,248.24,727.27,0.0
gfx942,80,256,3072,6144,asm,4,1,37.9417,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,254.7,580.37,0.0
gfx942,80,384,3072,6144,asm,5,1,48.4051,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,299.46,487.41,0.0
gfx942,80,512,3072,6144,ck,14,0,72.1202,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,267.99,348.94,0.0
gfx942,80,768,3072,6144,ck,13,0,93.3017,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,310.72,303.44,0.0
gfx942,80,1024,3072,6144,ck,14,0,117.8046,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,328.13,267.03,0.0
gfx942,80,1536,3072,6144,asm,4,1,177.977,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,325.78,212.1,0.0
gfx942,80,2048,3072,6144,ck,13,0,223.1658,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,346.42,197.34,0.0
gfx942,80,3072,3072,6144,ck,14,0,328.8982,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,352.58,172.16,0.0
gfx942,80,4096,3072,6144,ck,13,0,431.2087,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,358.57,160.49,0.0
gfx942,80,8192,3072,6144,ck,14,0,840.7223,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,367.82,142.18,0.0
gfx942,80,16384,3072,6144,ck,13,0,1648.6815,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,375.13,133.56,0.0
gfx942,80,32768,3072,6144,ck,13,0,3247.6038,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,380.88,129.8,0.0
gfx942,80,24,4096,2048,ck,6,0,8.5446,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,47.12,1010.51,0.0
gfx942,80,32,4096,2048,ck,12,0,8.0146,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,66.99,1087.55,0.0
gfx942,80,64,4096,2048,asm,0,1,10.6958,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_32x128E,100.39,845.56,0.0
gfx942,80,96,4096,2048,asm,1,1,11.7922,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_48x128E,136.58,794.73,0.0
gfx942,80,128,4096,2048,asm,2,1,13.5003,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,159.07,718.45,0.0
gfx942,80,192,4096,2048,asm,4,1,17.3791,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_96x128E,185.35,595.81,0.0
gfx942,80,256,4096,2048,asm,5,1,21.7295,_ZN5aiter43fp8gemm_bf16_blockscale_BpreShuffle_128x128E,197.66,506.69,0.0
gfx942,80,384,4096,2048,asm,3,1,28.3698,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_80x128E,227.09,434.29,0.0
gfx942,80,512,4096,2048,ck,13,0,38.3542,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,223.96,355.41,0.0
gfx942,80,1536,4096,2048,ck,13,0,84.6868,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,304.3,284.78,0.0
gfx942,80,2048,4096,2048,ck,14,0,109.8347,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,312.83,267.31,0.0
gfx942,80,3072,4096,2048,ck,14,0,162.0744,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,318.0,245.85,0.0
gfx942,80,8192,4096,2048,ck,14,0,407.0802,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,337.62,226.67,0.0
gfx942,80,16384,4096,2048,ck,14,0,801.9072,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,342.78,219.68,0.0
gfx942,80,1,6144,1536,ck,7,0,7.1387,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,2.64,1323.91,0.0
gfx942,80,1,6144,2048,ck,6,0,7.874,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,3.2,1599.85,0.0
gfx942,80,2,6144,1536,ck,7,0,7.207,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,5.24,1313.28,0.0
gfx942,80,2,6144,2048,ck,6,0,7.8385,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,6.42,1608.93,0.0
gfx942,80,4,6144,1536,ck,7,0,7.2258,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,10.45,1313.69,0.0
gfx942,80,4,6144,2048,ck,6,0,7.8405,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,12.84,1612.17,0.0
gfx942,80,8,6144,1536,ck,7,0,7.277,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,20.75,1312.05,0.0
gfx942,80,8,6144,2048,ck,6,0,7.9798,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,25.23,1591.22,0.0
gfx942,80,16,6144,1536,ck,7,0,7.1854,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,42.03,1344.17,0.0
gfx942,80,16,6144,2048,ck,6,0,7.9902,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,50.39,1603.5,0.0
gfx942,80,24,6144,1536,ck,7,0,8.8442,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,51.22,1104.56,0.0
gfx942,80,24,6144,2048,ck,7,0,9.9893,a8w8_blockscale_bpreshuffle_1x128x128_256x16x64x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_4_1x1_intrawave_v1,60.46,1294.08,0.0
gfx942,80,32,6144,1536,ck,12,0,9.0274,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,66.91,1094.4,0.0
gfx942,80,32,6144,2048,ck,12,0,10.25,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,78.57,1272.36,0.0
gfx942,80,48,6144,1536,ck,6,0,10.0706,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,89.96,1002.99,0.0
gfx942,80,48,6144,2048,ck,6,0,11.4973,a8w8_blockscale_bpreshuffle_1x128x128_256x16x128x256_16x16_16x16_16x16x1_16x16x1_1x16x1x16_8_1x2_intrawave_v1,105.06,1154.27,0.0
gfx942,80,64,6144,1536,ck,12,0,11.5006,a8w8_blockscale_bpreshuffle_1x128x128_256x32x64x256_16x16_16x16_16x16x1_16x16x1_1x32x1x8_8_2x1_intrawave_v1,105.03,897.51,0.0
gfx942,80,64,6144,2048,asm,2,1,13.2637,_ZN5aiter42fp8gemm_bf16_blockscale_BpreShuffle_64x128E,121.43,1017.85,0.0
gfx942,80,96,6144,1536,ck,9,0,12.8351,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,141.17,838.66,0.0
gfx942,80,96,6144,2048,ck,9,0,14.8776,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,162.39,938.27,0.0
gfx942,80,128,6144,1536,ck,9,0,16.4148,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,147.18,682.72,0.0
gfx942,80,128,6144,2048,ck,9,0,19.5215,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,165.01,738.57,0.0
gfx942,80,192,6144,1536,ck,14,0,19.7051,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,183.91,613.62,0.0
gfx942,80,192,6144,2048,ck,14,0,22.8748,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,211.23,670.41,0.0
gfx942,80,256,6144,1536,ck,14,0,26.2774,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,183.88,493.81,0.0
gfx942,80,256,6144,2048,ck,9,0,30.6149,a8w8_blockscale_bpreshuffle_1x128x128_256x32x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,210.44,530.88,0.0
gfx942,80,384,6144,1536,ck,13,0,32.6456,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,222.01,451.69,0.0
gfx942,80,384,6144,2048,ck,13,0,39.4408,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,245.02,458.61,0.0
gfx942,80,512,6144,1536,ck,14,0,39.6728,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,243.58,416.28,0.0
gfx942,80,512,6144,2048,ck,14,0,47.4171,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,271.74,420.16,0.0
gfx942,80,768,6144,1536,ck,13,0,56.5174,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,256.48,354.83,0.0
gfx942,80,768,6144,2048,ck,13,0,69.1508,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,279.5,341.18,0.0
gfx942,80,1024,6144,1536,ck,14,0,69.558,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,277.86,339.18,0.0
gfx942,80,1024,6144,2048,ck,14,0,86.3549,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,298.42,315.71,0.0
gfx942,80,1536,6144,1536,ck,14,0,100.1827,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,289.38,306.15,0.0
gfx942,80,1536,6144,2048,ck,14,0,124.3456,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,310.87,278.28,0.0
gfx942,80,2048,6144,1536,ck,13,0,130.3641,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,296.51,289.56,0.0
gfx942,80,2048,6144,2048,ck,13,0,163.8792,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,314.5,255.94,0.0
gfx942,80,3072,6144,1536,ck,14,0,187.9573,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,308.49,276.15,0.0
gfx942,80,3072,6144,2048,ck,14,0,233.3936,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,331.24,242.61,0.0
gfx942,80,4096,6144,1536,ck,14,0,248.3249,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,311.32,266.02,0.0
gfx942,80,4096,6144,2048,ck,14,0,311.0682,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,331.37,229.22,0.0
gfx942,80,8192,6144,1536,ck,13,0,476.9411,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,324.19,257.23,0.0
gfx942,80,8192,6144,2048,ck,14,0,605.6096,a8w8_blockscale_bpreshuffle_1x128x128_256x64x128x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,340.41,214.7,0.0
gfx942,80,16384,6144,1536,ck,13,0,931.0415,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,332.14,253.4,0.0
gfx942,80,16384,6144,2048,ck,13,0,1189.895,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,346.52,207.97,0.0
gfx942,80,32768,6144,1536,ck,13,0,1851.4819,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,334.04,249.76,0.0
gfx942,80,32768,6144,2048,ck,13,0,2367.8924,a8w8_blockscale_bpreshuffle_1x128x128_256x64x256x128_16x16_16x16_8x32x1_8x32x1_1x32x1x8_8_2x1_intrawave_v1,348.26,203.7,0.0
