gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,248,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4902,4,15.1071,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x6_ks4_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0142,240.99,1240.69
gfx950,256,256,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4340,4,15.3032,flydsl_hgemm_abf16_wbf16_bf16_t64x64x128x3_ks4_w2x2x2_bias0_ktail0_gm0_pft_gfx950,0.0219,245.58,1233.36
gfx950,256,280,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.4717,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0163,249.54,1169.74
gfx950,256,288,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,5,16.5059,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0164,256.14,1175.26
gfx950,256,296,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.3016,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0138,251.15,1128.78
gfx950,256,304,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,7,4,17.5848,_ZN5aiter39bf16gemm_fp32bf16_tn_80x64_splitk_cleanE,0.0136,253.78,1118.06
gfx950,256,312,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5202,4,17.436,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0138,262.69,1135.12
gfx950,256,320,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5202,4,17.6011,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0139,266.89,1131.91
gfx950,256,328,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4712,4,17.6571,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0138,272.7,1135.75
gfx950,256,336,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4712,4,17.6647,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0139,279.23,1142.68
gfx950,256,344,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4690,4,17.916,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0137,281.87,1133.97
gfx950,256,384,1024,7168,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,18.9795,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0139,297.01,1104.96
gfx950,256,8,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,294,8,5.5775,flydsl_hgemm_abf16_wbf16_bf16_t16x32x128x6_ks8_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0199,7.9,1008.67
gfx950,256,16,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,505,8,5.755,flydsl_hgemm_abf16_wbf16_bf16_t16x32x64x9_ks8_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0231,15.31,998.56
gfx950,256,24,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2124,8,6.1091,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x9_ks8_w2x1x1_bias0_ktail0_gm0_pft_gfx950,0.0222,21.63,960.46
gfx950,256,32,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2124,8,6.2811,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x9_ks8_w2x1x1_bias0_ktail0_gm0_pft_gfx950,0.0218,28.05,953.39
gfx950,256,40,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,280,7,6.5881,flydsl_hgemm_abf16_wbf16_bf16_t16x32x128x5_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.02,33.42,927.31
gfx950,256,48,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,507,7,6.7481,flydsl_hgemm_abf16_wbf16_bf16_t16x32x64x9_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0208,39.16,923.23
gfx950,256,56,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2082,7,6.9999,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x8_ks7_w2x1x1_bias0_ktail0_gm0_pft_gfx950,0.02,44.04,907.28
gfx950,256,64,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2019,8,7.1315,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x6_ks8_w2x1x1_bias0_ktail0_gm0_pft_gfx950,0.0223,49.4,907.48
gfx950,256,72,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3039,7,7.2431,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x9_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0204,54.72,910.18
gfx950,256,80,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2930,7,7.4155,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x6_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.02,59.39,905.31
gfx950,256,88,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2930,7,7.526,flydsl_hgemm_abf16_wbf16_bf16_t32x32x64x6_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0199,64.37,908.08
gfx950,256,104,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5772,8,8.1397,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x6_ks8_w4x1x1_bias0_ktail0_gm0_pft_gfx950,0.0215,70.34,869.3
gfx950,256,112,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4185,7,8.2856,flydsl_hgemm_abf16_wbf16_bf16_t48x32x64x8_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0201,74.41,868.58
gfx950,256,120,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4083,7,8.414,flydsl_hgemm_abf16_wbf16_bf16_t48x32x64x6_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0199,78.51,869.68
gfx950,256,128,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4083,7,8.5072,flydsl_hgemm_abf16_wbf16_bf16_t48x32x64x6_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0203,82.83,874.36
gfx950,256,136,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4649,7,8.6471,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x6_ks7_w4x1x1_bias0_ktail0_gm0_pft_gfx950,0.0208,86.58,874.19
gfx950,256,168,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5803,7,9.0905,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x6_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0197,101.74,884.71
gfx950,256,176,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5843,7,9.4151,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x7_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0197,102.91,867.05
gfx950,256,184,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5764,7,9.6666,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x5_ks7_w4x1x1_bias0_ktail0_gm0_pft_gfx950,0.0204,104.79,856.99
gfx950,256,200,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3647,8,10.0678,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0216,109.36,846.84
gfx950,256,216,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3702,8,10.3374,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0211,115.03,848.13
gfx950,256,224,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3702,8,10.5339,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0221,117.06,843.78
gfx950,256,232,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3381,8,10.7232,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0216,119.1,840.16
gfx950,256,240,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6794,7,10.657,flydsl_hgemm_abf16_wbf16_bf16_t96x32x64x7_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0197,123.98,856.71
gfx950,256,248,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6764,7,10.7608,flydsl_hgemm_abf16_wbf16_bf16_t96x32x64x5_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0199,126.87,859.68
gfx950,256,264,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3169,7,11.0981,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0202,130.95,855.32
gfx950,256,272,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3169,7,11.2384,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0204,133.24,855.4
gfx950,256,280,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5039,4,11.4322,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x6_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0142,134.83,851.47
gfx950,256,296,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4987,4,11.1845,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x6_ks4_w4x1x1_bias0_ktail0_gm0_pft_gfx950,0.0139,145.69,891.93
gfx950,256,304,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4986,4,11.4699,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x6_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0138,145.91,880.27
gfx950,256,312,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5220,4,11.7897,flydsl_hgemm_abf16_wbf16_bf16_t64x32x64x7_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0137,145.68,866.64
gfx950,256,320,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2204,4,11.9078,flydsl_hgemm_abf16_wbf16_bf16_t32x32x128x4_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0137,147.94,868.2
gfx950,256,328,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6410,8,12.1426,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0213,148.7,861.36
gfx950,256,336,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6395,8,12.2025,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0211,151.58,867.03
gfx950,256,344,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3363,8,12.4535,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0222,152.06,859.26
gfx950,256,360,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6260,8,12.5846,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0213,157.48,869.51
gfx950,256,368,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3276,8,12.8194,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x4_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.022,158.03,863.01
gfx950,256,376,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3363,8,12.8887,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0215,160.6,867.75
gfx950,256,392,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5840,7,12.7434,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0196,169.34,896.6
gfx950,256,400,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5835,7,12.7122,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.02,173.22,908.31
gfx950,256,408,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5912,7,12.9231,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0194,173.8,902.84
gfx950,256,424,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5926,8,13.2786,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.021,175.78,896.87
gfx950,256,432,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5938,7,13.4539,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x5_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0199,176.76,894.16
gfx950,256,440,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5990,7,13.7435,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0197,176.24,884.11
gfx950,256,448,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5896,7,13.7458,flydsl_hgemm_abf16_wbf16_bf16_t64x96x128x3_ks7_w2x2x2_bias0_ktail0_gm0_pft_gfx950,0.0273,179.42,892.75
gfx950,256,456,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5247,7,13.4703,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0199,186.36,919.98
gfx950,256,464,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5250,8,13.7326,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks8_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.021,186.0,911.21
gfx950,256,472,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5354,7,13.8229,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0195,187.98,914.0
gfx950,256,488,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2685,4,14.0381,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0141,191.37,917.2
gfx950,256,496,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2685,4,14.215,flydsl_hgemm_abf16_wbf16_bf16_t32x96x64x5_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0139,192.09,914.29
gfx950,256,504,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2651,4,14.346,flydsl_hgemm_abf16_wbf16_bf16_t32x96x128x3_ks4_w1x2x2_bias0_ktail0_gm0_pft_gfx950,0.0219,193.4,914.36
gfx950,256,512,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2651,4,14.405,flydsl_hgemm_abf16_wbf16_bf16_t32x96x128x3_ks4_w1x2x2_bias0_ktail0_gm0_pft_gfx950,0.0217,195.67,919.01
gfx950,256,4,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,417,7,8.4976,flydsl_hgemm_abf16_wbf16_bf16_t16x64x128x3_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0182,14.25,3571.82
gfx950,256,8,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,538,7,8.6435,flydsl_hgemm_abf16_wbf16_bf16_t16x64x128x4_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0195,28.02,3520.11
gfx950,256,16,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,568,7,8.9839,flydsl_hgemm_abf16_wbf16_bf16_t16x64x128x5_ks7_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0198,53.92,3403.26
gfx950,256,24,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2472,7,9.5239,flydsl_hgemm_abf16_wbf16_bf16_t32x64x64x6_ks7_w1x4x1_bias0_ktail0_gm0_pft_gfx950,0.0195,76.3,3225.89
gfx950,256,40,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4223,7,10.7011,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x6_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0195,113.18,2898.77
gfx950,256,48,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4893,7,11.2134,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x7_ks7_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0192,129.61,2779.58
gfx950,256,56,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4753,7,11.7943,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x5_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0203,143.76,2655.27
gfx950,256,72,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5049,7,13.1909,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0194,165.26,2396.65
gfx950,256,88,2112,7168,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5639,7,14.3526,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks7_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.02,185.64,2223.35
gfx950,256,360,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2226,1,6.5003,flydsl_hgemm_abf16_wbf16_bf16_t96x64x64x4_ks1_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,232.29,1155.65
gfx950,256,1,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.2847,auto,0.0,1.71,1716.66
gfx950,256,48,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,873,1,4.9631,flydsl_hgemm_abf16_wbf16_bf16_t32x64x64x6_ks1_w1x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,70.99,1627.47
gfx950,256,72,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2468,1,5.4335,flydsl_hgemm_abf16_wbf16_bf16_t96x32x64x6_ks1_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,97.26,1554.42
gfx950,256,80,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2317,1,5.4931,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x6_ks1_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,106.9,1559.93
gfx950,256,120,7168,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2247,1,5.6904,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x5_ks1_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,154.79,1613.81
gfx942,80,168,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10201,8,20.8034,opus_gemm_gfx942_splitk_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,44.46,386.6
gfx942,80,176,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10201,8,20.632,opus_gemm_gfx942_splitk_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,46.96,395.66
gfx942,80,184,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10201,8,21.0217,opus_gemm_gfx942_splitk_p1_256x64x64x64_2x2_16x16x16_0x0x0,0.0,48.18,394.08
gfx942,80,328,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,29.3805,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,61.46,355.99
gfx942,80,336,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,29.5682,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,62.56,357.82
gfx942,80,344,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,29.6615,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,63.84,360.76
gfx942,80,360,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,29.8782,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,66.33,366.24
gfx942,80,368,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,30.0582,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,67.4,368.06
gfx942,80,376,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,8,30.2422,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,68.44,369.82
gfx942,80,392,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,34.2927,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,62.93,333.18
gfx942,80,400,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,34.1729,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,64.44,337.89
gfx942,80,408,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,34.7779,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,64.58,335.48
gfx942,80,424,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10204,0,34.9512,opus_gemm_gfx942_splitk_em3en4_lds1_pgr2_256x128x96x128_2x2_16x16x16_0x0x0,0.0,66.78,340.74
gfx942,80,432,384,7168,False,torch.bfloat16,torch.bfloat16,False,False,opus,10200,6,34.8201,opus_gemm_gfx942_splitk_legacy_512x128x128x64_2x4_16x16x16_0x0x0,0.0,68.3,345.49
