gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,64,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3290,4,31.9358,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x3_ks4_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0158,302.6,4812.21
gfx950,256,128,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,137,4,50.5621,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x5_ks4_w2x4x2_bias0_ktail0_gm0_pft_gfx950,0.0243,382.25,3092.61
gfx950,256,256,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2598,2,94.3406,flydsl_hgemm_abf16_wbf16_bf16_t96x64x128x3_ks2_w2x2x2_bias0_ktail0_gm0_pft_gfx950,0.0164,409.74,1714.46
gfx950,256,512,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1148,1,155.2603,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x3_ks1_w1x1x1_bias0_ktail0_gm4_pft_gfx950,0.0,497.93,1110.98
gfx950,256,1024,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,25,1,241.007,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x2_ks1_w4x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,641.55,804.9
gfx950,256,2048,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,91,1,436.6575,flydsl_hgemm_abf16_wbf16_bf16_t256x128x64x3_ks1_w4x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,708.19,542.71
gfx950,256,4096,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,521.3048,native,0.0,1186.4,619.53
gfx950,256,8192,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,911.5314,native,0.0,1357.0,542.96
gfx950,256,16384,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,1721.3831,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1437.16,487.32
gfx950,256,32768,4608,16384,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,3117.3269,native,0.0,1587.19,489.76
gfx950,256,1,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,504,1,57.8187,flydsl_hgemm_abf16_wbf16_bf16_t16x64x64x7_ks1_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,5.22,5223.93
gfx950,256,16,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,554,4,59.4097,flydsl_hgemm_abf16_wbf16_bf16_t16x96x64x4_ks4_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0149,81.33,5096.96
gfx950,256,32,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,58.2016,native,0.0,166.04,5216.84
gfx950,256,64,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2659,2,64.8326,flydsl_hgemm_abf16_wbf16_bf16_t64x96x256x2_ks2_w2x2x2_bias0_ktail0_gm0_pft_gfx950,0.0164,298.11,4708.54
gfx950,256,128,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,81,4,97.2676,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x3_ks4_w4x4x1_bias0_ktail0_gm0_pft_gfx950,0.016,397.41,3172.11
gfx950,256,256,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,60,4,138.9503,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x3_ks4_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0158,556.38,2267.7
gfx950,256,512,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,204,1,240.6998,flydsl_hgemm_abf16_wbf16_bf16_t256x128x64x2_ks1_w2x2x1_bias0_ktail0_gm0_pht_gfx950,0.0,642.37,1363.54
gfx950,256,1024,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,59,1,450.4648,flydsl_hgemm_abf16_wbf16_bf16_t128x256x64x2_ks1_w2x4x1_bias0_ktail0_gm0_pht_gfx950,0.0,686.49,786.78
gfx950,256,2048,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3,1,671.6306,flydsl_hgemm_abf16_wbf16_bf16_t128x128x128x2_ks1_w2x2x1_bias0_ktail0_gm4_pht_gfx950,0.0,920.86,605.76
gfx950,256,4096,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,920.8556,native,0.0,1343.26,555.68
gfx950,256,8192,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,0,1,1711.4707,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm0_pht_gfx950,0.0,1445.48,421.52
gfx950,256,16384,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,3255.0115,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1520.06,350.49
gfx950,256,32768,9216,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,6449.8071,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1534.25,306.94
gfx950,256,1,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,401,2,80.1104,flydsl_hgemm_abf16_wbf16_bf16_t16x64x64x3_ks2_w1x1x2_bias0_ktail0_gm0_pft_gfx950,0.0171,5.45,5445.82
gfx950,256,16,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,106,1,80.078,flydsl_hgemm_abf16_wbf16_bf16_t16x16x256x5_ks1_w1x1x2_bias0_ktail0_gm0_pft_gfx950,0.0073,87.16,5459.15
gfx950,256,32,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1180,1,78.5128,flydsl_hgemm_abf16_wbf16_bf16_t32x64x64x5_ks1_w1x1x2_bias0_ktail0_gm0_pft_gfx950,0.0075,177.79,5580.09
gfx950,256,64,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2332,4,95.2653,flydsl_hgemm_abf16_wbf16_bf16_t64x96x64x5_ks4_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0158,293.05,4618.77
gfx950,256,128,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,374,2,124.0362,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x4_ks2_w2x1x2_bias0_ktail0_gm0_pft_gfx950,0.0165,450.15,3578.07
gfx950,256,256,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,611,1,204.2476,flydsl_hgemm_abf16_wbf16_bf16_t64x128x64x2_ks1_w1x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,546.73,2210.12
gfx950,256,512,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,354,1,411.3068,flydsl_hgemm_abf16_wbf16_bf16_t64x128x64x5_ks1_w1x2x2_bias0_ktail0_gm4_pft_gfx950,0.0075,543.0,1134.47
gfx950,256,1024,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,331.6928,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1346.66,1498.45
gfx950,256,2048,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,83,1,634.0638,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1408.93,879.79
gfx950,256,4096,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,1288.0164,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1387.18,527.54
gfx950,256,8192,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,2450.4808,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1458.25,376.56
gfx950,256,16384,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,4620.6259,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1546.72,305.0
gfx950,256,32768,13312,16384,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,9425.8806,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1516.43,252.75
gfx950,256,1,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,410,1,11.0957,flydsl_hgemm_abf16_wbf16_bf16_t16x64x64x4_ks1_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,6.05,6051.51
gfx950,256,1,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,435,1,20.3148,flydsl_hgemm_abf16_wbf16_bf16_t16x64x64x8_ks1_w1x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,6.61,6608.91
gfx950,256,1,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,163,1,30.6849,flydsl_hgemm_abf16_wbf16_bf16_t16x32x128x4_ks1_w1x1x1_bias0_ktail0_gm0_pft_gfx950,0.0,7.11,7109.36
gfx950,256,1,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,165,1,52.438,flydsl_hgemm_abf16_wbf16_bf16_t16x32x128x3_ks1_w1x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,5.12,5120.04
gfx950,256,1,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,425,1,73.1304,flydsl_hgemm_abf16_wbf16_bf16_t16x64x64x7_ks1_w1x1x1_bias0_ktail0_gm4_pft_gfx950,0.0,5.96,5965.6
gfx950,256,1,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,324,1,146.8954,flydsl_hgemm_abf16_wbf16_bf16_t16x64x128x4_ks1_w1x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,5.94,5939.61
gfx950,256,16,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,124,1,11.2969,flydsl_hgemm_abf16_wbf16_bf16_t16x16x64x4_ks1_w1x1x1_bias0_ktail0_gm0_pft_gfx950,0.0,95.05,5992.68
gfx950,256,16,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,289,1,30.1106,flydsl_hgemm_abf16_wbf16_bf16_t16x32x64x8_ks1_w1x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,71.32,4479.26
gfx950,256,16,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,24,4,33.7626,flydsl_hgemm_abf16_wbf16_bf16_t16x128x128x4_ks4_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0131,103.36,6481.76
gfx950,256,16,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,260,1,43.8049,flydsl_hgemm_abf16_wbf16_bf16_t16x32x64x4_ks1_w1x1x1_bias0_ktail0_gm0_pft_gfx950,0.0,98.05,6145.93
gfx950,256,16,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,429,1,74.0151,flydsl_hgemm_abf16_wbf16_bf16_t16x64x64x7_ks1_w1x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,94.3,5906.33
gfx950,256,16,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,51,1,188.6381,flydsl_hgemm_abf16_wbf16_bf16_t16x128x64x6_ks1_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,74.0,4632.11
gfx950,256,32,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,2,1,11.4621,_ZN5aiter37bf16gemm_fp32bf16_tn_32x64_pf3_splitkE,0.0,187.36,5957.77
gfx950,256,32,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,789,1,28.7878,flydsl_hgemm_abf16_wbf16_bf16_t32x32x256x2_ks1_w1x1x2_bias0_ktail0_gm4_pft_gfx950,0.0047,149.19,4707.84
gfx950,256,32,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,999,1,32.5025,flydsl_hgemm_abf16_wbf16_bf16_t32x64x128x4_ks1_w1x4x1_bias0_ktail0_gm4_pft_gfx950,0.0,214.73,6755.74
gfx950,256,32,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,379,4,41.8092,flydsl_hgemm_abf16_wbf16_bf16_t32x128x128x3_ks4_w1x4x2_bias0_ktail0_gm0_pft_gfx950,0.0216,205.46,6458.11
gfx950,256,32,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1089,1,74.1819,flydsl_hgemm_abf16_wbf16_bf16_t32x64x256x3_ks1_w1x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,188.17,5905.86
gfx950,256,32,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,418,2,150.6346,flydsl_hgemm_abf16_wbf16_bf16_t32x128x256x2_ks2_w2x4x1_bias0_ktail0_gm0_pft_gfx950,0.0085,185.33,5809.87
gfx950,256,64,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2112,1,12.9689,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x7_ks1_w2x2x2_bias0_ktail0_gm0_pft_gfx950,0.0035,331.17,5356.52
gfx950,256,64,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2100,1,31.2207,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x7_ks1_w1x2x2_bias0_ktail0_gm0_pft_gfx950,0.0048,275.14,4382.96
gfx950,256,64,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1862,1,42.7459,flydsl_hgemm_abf16_wbf16_bf16_t64x64x128x4_ks1_w1x2x2_bias0_ktail0_gm4_pft_gfx950,0.0059,326.55,5171.32
gfx950,256,64,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,288,1,56.8113,flydsl_hgemm_abf16_wbf16_bf16_t32x128x64x6_ks1_w1x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,302.4,4780.41
gfx950,256,64,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2125,1,83.2243,flydsl_hgemm_abf16_wbf16_bf16_t64x64x64x8_ks1_w1x2x2_bias0_ktail0_gm4_pft_gfx950,0.007,335.45,5287.02
gfx950,256,64,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2260,2,172.2295,flydsl_hgemm_abf16_wbf16_bf16_t96x128x128x2_ks2_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0084,324.19,5097.39
gfx950,256,128,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,357,1,15.364,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x4_ks1_w4x1x2_bias0_ktail0_gm4_pft_gfx950,0.0035,559.09,4675.05
gfx950,256,128,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,367,1,37.2406,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x5_ks1_w2x2x2_bias0_ktail0_gm4_pft_gfx950,0.0048,461.32,3744.85
gfx950,256,128,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,12,2,61.8478,flydsl_hgemm_abf16_wbf16_bf16_t128x128x128x2_ks2_w2x4x1_bias0_ktail0_gm0_pft_gfx950,0.0059,451.39,3621.83
gfx950,256,128,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,60,4,80.3052,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x3_ks4_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0141,427.86,3421.04
gfx950,256,128,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,45,1,136.3181,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x3_ks1_w2x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,409.59,3255.69
gfx950,256,128,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,368,1,216.1401,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x5_ks1_w2x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,516.65,4087.28
gfx950,256,256,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,577,1,23.4745,flydsl_hgemm_abf16_wbf16_bf16_t64x128x64x2_ks1_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,731.85,3260.82
gfx950,256,256,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,41,1,48.3872,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x4_ks1_w2x2x2_bias0_ktail0_gm4_pft_gfx950,0.0049,710.1,2990.53
gfx950,256,256,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,72,1,99.8011,flydsl_hgemm_abf16_wbf16_bf16_t128x256x64x3_ks1_w2x4x2_bias0_ktail0_gm0_pft_gfx950,0.0058,559.46,2303.58
gfx950,256,256,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,354,1,116.7494,flydsl_hgemm_abf16_wbf16_bf16_t256x64x128x2_ks1_w4x1x1_bias0_ktail0_gm4_pft_gfx950,0.0,588.61,2407.02
gfx950,256,256,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,346,1,244.22,flydsl_hgemm_abf16_wbf16_bf16_t256x32x64x2_ks1_w4x1x1_bias0_ktail0_gm4_pft_gfx950,0.0,457.25,1848.38
gfx950,256,256,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,375,1,323.7118,flydsl_hgemm_abf16_wbf16_bf16_t256x64x64x4_ks1_w4x1x1_bias0_ktail0_gm0_pft_gfx950,0.0,689.93,2763.06
gfx950,256,512,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,40,1,47.5056,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x4_ks1_w2x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,723.28,1809.96
gfx950,256,512,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,131,1,109.7396,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x3_ks1_w4x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,626.2,1414.16
gfx950,256,512,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,55,1,128.1646,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x5_ks1_w4x4x1_bias0_ktail0_gm4_pft_gfx950,0.0,871.29,1885.83
gfx950,256,512,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,171,1,216.5601,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x6_ks1_w2x2x2_bias0_ktail0_gm4_pft_gfx950,0.0062,634.65,1355.75
gfx950,256,512,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,10,1,310.4278,flydsl_hgemm_abf16_wbf16_bf16_t128x128x128x2_ks1_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,719.45,1503.14
gfx950,256,512,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,109,1,676.4562,flydsl_hgemm_abf16_wbf16_bf16_t128x64x64x2_ks1_w2x1x2_bias0_ktail0_gm4_pft_gfx950,0.0083,660.32,1354.79
gfx950,256,1024,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,97,1,82.8184,flydsl_hgemm_abf16_wbf16_bf16_t256x64x64x2_ks1_w2x2x1_bias0_ktail0_gm4_pht_gfx950,0.0,829.76,1266.11
gfx950,256,1024,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,32,1,173.5923,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x3_ks1_w4x2x1_bias0_ktail0_gm0_pft_gfx950,0.0,791.73,1014.8
gfx950,256,1024,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,asm,6,1,513.5847,_ZN5aiter37bf16gemm_fp32bf16_tn_64x64_pf3_splitkE,0.0,434.86,516.55
gfx950,256,1024,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,194.4399,native,0.0,1413.69,1639.41
gfx950,256,1024,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,311.0184,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1436.17,1598.06
gfx950,256,1024,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,93,1,1145.9317,flydsl_hgemm_abf16_wbf16_bf16_t256x64x128x2_ks1_w4x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,779.59,838.18
gfx950,256,2048,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,84,1,140.0659,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w4x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,981.24,1018.14
gfx950,256,2048,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,83,1,194.3755,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1414.16,1122.07
gfx950,256,2048,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,308.385,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1448.44,1013.26
gfx950,256,2048,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,365.3121,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1504.89,1010.37
gfx950,256,2048,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,18,1,872.3704,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x2_ks1_w2x4x1_bias0_ktail0_gm0_pft_gfx950,0.0,1024.05,639.46
gfx950,256,2048,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,38,1,2123.4745,flydsl_hgemm_abf16_wbf16_bf16_t128x128x64x4_ks1_w2x2x2_bias0_ktail0_gm0_pft_gfx950,0.0082,841.41,493.8
gfx950,256,4096,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,101,1,322.1169,flydsl_hgemm_abf16_wbf16_bf16_t256x64x64x2_ks1_w4x2x1_bias0_ktail0_gm4_pft_gfx950,0.0,853.35,677.1
gfx950,256,4096,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,0,1,376.2459,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm0_pht_gfx950,0.0,1461.16,802.64
gfx950,256,4096,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,590.9506,native,0.0,1511.72,688.46
gfx950,256,4096,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,712.5516,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1543.06,659.27
gfx950,256,4096,16384,13312,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,1157.1815,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1544.02,587.18
gfx950,256,4096,16384,26624,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1,1,2302.7588,flydsl_hgemm_abf16_wbf16_bf16_t256x256x64x2_ks1_w2x4x1_bias0_ktail0_gm4_pht_gfx950,0.0,1551.8,531.86
gfx950,256,8192,16384,2048,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,521.6644,auto,0.0,1053.85,707.54
gfx950,256,8192,16384,4096,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,728.5995,native,0.0,1509.08,644.75
gfx950,256,8192,16384,6656,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1147.808,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1556.62,518.89
gfx950,256,8192,16384,8192,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,1404.6077,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1565.58,477.78
