gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,512,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,303.9467,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w3_xcd4,0.0%,187.0567,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.5%,491.0034,0,0,0,183.69,10060.71,
gfx950,256,1024,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,320.947,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_xcd4,0.0%,200.6498,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.5%,521.5968,0,0,0,345.84,9484.69,
gfx950,256,2048,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,472.3426,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w3_bnt0_xcd1,0.0%,294.3209,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic,0.5%,766.6635,0,0,0,470.58,6472.02,
gfx950,256,4096,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,701.4285,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w3_bnt0_xcd1,0.0%,466.8393,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_persist,0.5%,1168.2678,0,0,0,617.63,4272.33,
gfx950,256,8192,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1161.1315,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w3_bnt0_xcd1,0.0%,828.3751,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_persist,0.5%,1989.5066,0,0,0,725.36,2538.29,
gfx950,256,16384,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,2114.6148,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w2_bnt0_xcd1,0.0%,1575.2493,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic,0.5%,3689.8641,0,0,0,782.2,1400.43,
gfx950,256,1,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,15.2982,flydsl_moe1_abf16_wfp4_bf16_t32x32x256_w4_xcd4_kw2,0.0%,11.4707,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_xcd4,0.2%,26.7689,0,0,0,4.94,138197.33,
gfx950,256,2,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,20.2195,flydsl_moe1_abf16_wfp4_bf16_t32x32x128_w4_kw4,0.0%,13.0957,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2,0.2%,33.3152,0,0,0,7.93,111042.55,
gfx950,256,3,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,28.3426,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w3_kw2,0.0%,16.2238,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.3%,44.5664,0,0,0,8.89,83009.15,
gfx950,256,4,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,29.0745,flydsl_moe1_abf16_wfp4_bf16_t32x64x256_w4_xcd4_kw2,0.0%,19.5449,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_xcd4,0.2%,48.6194,0,0,0,10.87,76089.66,
gfx950,256,8,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,40.3791,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w3_xcd1,0.0%,27.1231,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.2%,67.5022,0,0,0,15.66,54805.49,
gfx950,256,16,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,62.2511,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w4_xcd4,0.0%,41.0317,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.3%,103.2828,0,0,0,20.47,35820.15,
gfx950,256,32,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,111.7066,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_xcd4,0.0%,64.8977,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2,0.3%,176.6043,0,0,0,23.94,20949.86,
gfx950,256,64,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,165.8161,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w4_xcd4,0.0%,99.6472,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.3%,265.4633,0,0,0,31.85,13939.0,
gfx950,256,128,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,209.8606,flydsl_moe1_abf16_wfp4_bf16_t32x128x256_w4_xcd4,0.0%,128.4804,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.3%,338.341,0,0,0,49.98,10939.29,
gfx950,256,256,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,226.7966,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_xcd4,0.0%,141.2989,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_xcd4_persist,0.3%,368.0955,0,0,0,91.89,10060.01,
gfx950,256,512,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,230.5216,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w3_xcd4,0.0%,150.8235,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.3%,381.3451,0,0,0,177.39,9720.11,
gfx950,256,1024,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,243.1013,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w2_xcd4,0.0%,164.3789,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2_persist,0.3%,407.4802,0,0,0,332.02,9114.69,
gfx950,256,2048,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,362.3881,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_bnt0_xcd1,0.0%,249.0055,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_persist,0.3%,611.3936,0,0,0,442.57,6098.75,
gfx950,256,4096,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,534.9361,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_w3_bnt0_xcd4,0.0%,407.1955,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_persist,0.3%,942.1316,0,0,0,574.41,3988.93,
gfx950,256,8192,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,878.3311,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_bnt0_xcd1,0.0%,765.2051,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_persist,0.3%,1643.5362,0,0,0,658.54,2322.32,
gfx950,256,16384,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1595.7209,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_bnt0_xcd1,0.0%,1500.5861,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_persist,0.3%,3096.307,0,0,0,699.11,1270.63,
