gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,48,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3762,1,8.7313,flydsl_gemm7_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,92.23,1989.06
gfx950,256,64,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3181,1,8.6927,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0034,123.52,2020.51
gfx950,256,128,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3781,1,9.5228,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,225.51,1926.96
gfx950,256,256,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4045,1,11.5834,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,370.79,1719.96
gfx950,256,16384,4096,2048,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,212.3527,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1294.44,1027.08
gfx950,256,1,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5938,2,9.0656,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0042,4.16,4165.99
gfx950,256,1,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1361,4,10.9917,flydsl_gemm3_abf16_wbf16_bf16_t16x128x128_split_k4_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0137,4.58,4580.92
gfx950,256,1,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4011,2,14.6247,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.015,5.16,5164.01
gfx950,256,2,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6946,2,9.1248,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0042,8.27,4140.98
gfx950,256,2,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3416,4,11.2885,flydsl_gemm6_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0117,8.92,4462.29
gfx950,256,2,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5195,2,14.638,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0051,10.32,5160.99
gfx950,256,4,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6946,2,9.2369,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0042,16.35,4094.71
gfx950,256,4,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2272,4,11.4804,flydsl_gemm4_abf16_wbf16_bf16_t16x128x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0121,17.54,4391.27
gfx950,256,4,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6588,2,14.7237,flydsl_gemm7_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0057,20.51,5134.29
gfx950,256,8,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5119,2,9.6277,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,31.37,3936.16
gfx950,256,8,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1424,4,11.8444,flydsl_gemm3_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0117,34.0,4263.24
gfx950,256,16,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5938,2,10.1472,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0041,59.52,3749.18
gfx950,256,16,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1409,2,12.2944,flydsl_gemm3_abf16_wbf16_bf16_t16x64x256_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.005,65.5,4120.52
gfx950,256,16,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5993,2,16.7296,flydsl_gemm6_abf16_wbf16_bf16_t16x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0054,72.2,4536.31
gfx950,256,32,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5239,2,11.6945,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,103.29,3278.34
gfx950,256,32,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1602,2,13.3074,flydsl_gemm3_abf16_wbf16_bf16_t32x64x256_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0124,121.03,3831.48
gfx950,256,32,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6116,2,17.9035,flydsl_gemm6_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0056,134.94,4260.84
gfx950,256,48,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4232,1,12.6081,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,143.71,3064.18
gfx950,256,48,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4010,1,14.8495,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,162.69,3455.65
gfx950,256,48,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4467,2,20.9099,flydsl_gemm4_abf16_wbf16_bf16_t48x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0056,173.31,3667.02
gfx950,256,64,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4016,1,13.2611,flydsl_gemm3_abf16_wbf16_bf16_t32x64x256_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0043,182.18,2935.53
gfx950,256,64,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2331,1,16.7063,flydsl_gemm3_abf16_wbf16_bf16_t32x64x256_split_k1_block_m_warp2_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0047,192.82,3091.19
gfx950,256,64,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6346,2,22.8561,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0136,211.4,3371.98
gfx950,256,128,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5313,1,16.7209,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp4_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,288.97,2398.68
gfx950,256,128,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4696,1,20.1542,flydsl_gemm5_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,319.66,2627.4
gfx950,256,128,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5384,1,30.6654,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0057,315.13,2564.56
gfx950,256,256,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,7361,1,21.715,flydsl_gemm4_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,445.02,1955.67
gfx950,256,256,6144,4096,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,27.2042,native,0.0,473.64,2042.87
gfx950,256,256,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,39.8281,native,0.0,485.27,2053.55
gfx950,256,16384,6144,3072,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,426.5721,native,0.0,1449.87,796.44
gfx950,256,16384,6144,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,802.3853,native,0.0,1541.59,595.91
gfx950,256,1,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,50.992,auto,0.0,4.67,4666.35
gfx950,256,2,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,49.61,auto,0.0,9.59,4797.37
gfx950,256,4,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,50.5832,auto,0.0,18.81,4707.09
gfx950,256,8,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,51.5784,auto,0.0,36.9,4620.22
gfx950,256,16,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,45.1095,auto,0.0,84.38,5291.83
gfx950,256,24,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,49.4333,native,0.0,115.5,4837.22
gfx950,256,32,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,51.6137,native,0.0,147.49,4640.78
gfx950,256,48,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,55.8081,native,0.0,204.61,4306.62
gfx950,256,64,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,61.2096,native,0.0,248.74,3939.91
gfx950,256,96,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,59.0673,native,0.0,386.64,4110.44
gfx950,256,128,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,64.6381,native,0.0,471.09,3781.43
gfx950,256,192,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,75.8751,native,0.0,601.99,3264.43
gfx950,256,256,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,83.7648,native,0.0,727.05,2995.93
gfx950,256,384,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,5008,0,116.9083,opus_gemm_512x128x256x64_2x4_16x16x32_0x0x0_4g_safe,0.0,781.4,2202.43
gfx950,256,512,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,117.6539,native,0.0,1035.26,2243.97
gfx950,256,768,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,160.2709,native,0.0,1139.97,1728.76
gfx950,256,1024,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,217.5386,native,0.0,1119.83,1333.68
gfx950,256,1536,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,5009,0,298.751,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0_4g_safe,0.0,1223.12,1058.55
gfx950,256,2048,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,5009,0,413.8995,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0_4g_safe,0.0,1177.12,827.16
gfx950,256,3072,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,5009,0,580.5488,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0_4g_safe,0.0,1258.84,679.69
gfx950,256,4096,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,671.4542,native,0.0,1451.21,665.46
gfx950,256,8192,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1329.5994,native,0.0,1465.74,493.2
gfx950,256,16384,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,2588.8292,native,0.0,1505.58,414.71
gfx950,256,32768,19360,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,5311.4909,native,0.0,1467.64,359.47
gfx950,256,1,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4,1,89.3592,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0058,5.32,5325.49
gfx950,256,2,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5,1,89.8932,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,10.59,5294.85
gfx950,256,4,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4,1,90.7588,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0058,20.97,5246.33
gfx950,256,8,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4,1,91.2261,flydsl_gemm2_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0057,41.72,5223.39
gfx950,256,16,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,86.1051,auto,0.0,88.41,5542.38
gfx950,256,24,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,89.2077,auto,0.0,128.0,5357.66
gfx950,256,32,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,91.4498,auto,0.0,166.49,5234.16
gfx950,256,48,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1200,1,104.079,flydsl_gemm3_abf16_wbf16_bf16_t48x64x64_split_k1_block_m_warp1_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,219.43,4612.83
gfx950,256,64,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,101.8083,native,0.0,299.1,4729.81
gfx950,256,96,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,101.3234,native,0.0,450.79,4780.78
gfx950,256,128,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,109.846,native,0.0,554.42,4436.0
gfx950,256,192,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,126.3052,native,0.0,723.26,3903.4
gfx950,256,256,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,132.7657,native,0.0,917.43,3756.71
gfx950,256,384,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,188.8551,native,0.0,967.43,2701.79
gfx950,256,512,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,224.6229,native,0.0,1084.51,2322.7
gfx950,256,768,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,308.2251,native,0.0,1185.52,1767.22
gfx950,256,1024,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,430.055,native,0.0,1132.9,1320.0
gfx950,256,1536,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,592.9979,native,0.0,1232.41,1034.77
gfx950,256,2048,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,699.573,native,0.0,1392.88,942.8
gfx950,256,3072,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,opus,5009,0,1249.8442,opus_gemm_512x256x256x64_2x4_16x16x32_0x0x0_4g_safe,0.0,1169.45,601.22
gfx950,256,4096,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,1372.2384,native,0.0,1420.19,614.56
gfx950,256,8192,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,2649.1193,native,0.0,1471.31,457.07
gfx950,256,16384,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,5391.0973,native,0.0,1445.97,360.95
gfx950,256,32768,38720,6144,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,10874.2362,native,0.0,1433.73,314.14
gfx950,256,128,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,19522,8,6.3659,flydsl_gemm6_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0206,31.63,499.3
gfx950,256,16384,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4028,1,55.4299,flydsl_gemm3_abf16_wbf16_bf16_t64x128x128_split_k1_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,464.91,3736.14
gfx950,256,16,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5888,12,4.7249,flydsl_gemm8_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0342,5.33,375.37
gfx950,256,1,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,skinny,2,0,3.5904,sol2,0.0,0.44,441.57
gfx950,256,256,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,6439,8,7.1962,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0221,55.95,664.81
gfx950,256,2,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5475,12,4.6306,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0273,0.68,345.09
gfx950,256,32,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3082,12,4.7031,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0244,10.7,419.78
gfx950,256,48,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4080,8,4.7738,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.02,15.81,455.61
gfx950,256,4,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4881,12,4.5863,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0215,1.37,353.89
gfx950,256,64,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3063,12,5.0616,flydsl_gemm3_abf16_wbf16_bf16_t32x64x128_split_k12_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0328,19.89,469.35
gfx950,256,8,128,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4881,12,4.5522,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k12_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0205,2.76,367.56
gfx950,256,512,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,asm,3,5,12.8152,_ZN5aiter39bf16gemm_fp32bf16_tn_48x64_splitk_cleanE,0.0156,125.68,756.86
gfx950,256,1024,256,6144,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,8310,2,15.9827,flydsl_gemm5_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0135,201.54,1016.91
