gfx,cu_num,token,model_dim,inter_dim,expert,topk,act_type,dtype,q_dtype_a,q_dtype_w,q_type,use_g1u1,doweight_stage1,block_m,ksplit,us1,kernelName1,err1,us2,kernelName2,err2,us,run_1stage,xbf16,flat,tflops,bw,_tag
gfx950,256,512,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,303.9467,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_xcd4,0.0%,187.0567,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2,0.5%,491.0034,0,0,0,183.69,10060.71,
gfx950,256,1024,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,320.947,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_xcd4,0.0%,200.6498,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2,0.5%,521.5968,0,0,0,345.84,9484.69,
gfx950,256,2048,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,552.6688,flydsl_moe1_abf16_wfp4_bf16_t32x256x128_bnt0_xcd1,0.0%,309.4969,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.5%,862.1657,0,0,0,418.45,5755.11,
gfx950,256,4096,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,823.6266,flydsl_moe1_abf16_wfp4_bf16_t32x256x128_bnt0_xcd1,0.0%,499.2724,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.5%,1322.8991,0,0,0,545.43,3772.94,
gfx950,256,8192,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1353.7099,flydsl_moe1_abf16_wfp4_bf16_t32x256x128_bnt0_xcd1,0.0%,881.6882,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.5%,2235.398,0,0,0,645.57,2259.08,
gfx950,256,16384,3584,512,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,2429.886,flydsl_moe1_abf16_wfp4_bf16_t32x256x128_bnt0_xcd1,0.0%,1657.9878,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.5%,4087.8738,0,0,0,706.04,1264.08,
gfx950,256,1,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,10.55,flydsl_moe1_abf16_wfp4_bf16_t16x32x256_xcd4_kw2,0.0%,7.02,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2_xcd4,0.2%,17.57,0,0,0,7.53,210551.54,
gfx950,256,2,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,13.02,flydsl_moe1_abf16_wfp4_bf16_t16x32x128_kw4,0.0%,7.2,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.2%,20.22,0,0,0,13.07,182957.7,
gfx950,256,3,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,19.24,flydsl_moe1_abf16_wfp4_bf16_t16x64x256_kw2,0.0%,8.93,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.3%,28.17,0,0,0,14.06,131324.78,
gfx950,256,4,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,21.3,flydsl_moe1_abf16_wfp4_bf16_t16x64x256_xcd4_kw2,0.0%,13.26,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_xcd4,0.2%,34.56,0,0,0,15.29,107043.8,
gfx950,256,8,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,32.46,flydsl_moe1_abf16_wfp4_bf16_t16x128x256_xcd1,0.0%,18.53,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.2%,50.99,0,0,0,20.73,72553.27,
gfx950,256,16,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,56.04,flydsl_moe1_abf16_wfp4_bf16_t16x128x128_xcd4,0.0%,30.62,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.3%,86.66,0,0,0,24.4,42691.04,
gfx950,256,32,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,98.86,flydsl_moe1_abf16_wfp4_bf16_t16x128x128_xcd4,0.0%,52.39,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.3%,151.25,0,0,0,27.95,24461.72,
gfx950,256,64,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,147.43,flydsl_moe1_abf16_wfp4_bf16_t16x128x256_xcd4,0.0%,83.72,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.3%,231.15,0,0,0,36.58,16008.19,
gfx950,256,128,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,193.86,flydsl_moe1_abf16_wfp4_bf16_t16x128x256_xcd4,0.0%,113.87,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.3%,307.73,0,0,0,54.95,12027.46,
gfx950,256,256,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,218.5,flydsl_moe1_abf16_wfp4_bf16_t16x128x128_xcd4,0.0%,127.2,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2_xcd4,0.3%,345.7,0,0,0,97.84,10711.73,
gfx950,256,512,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,16,0,234.53,flydsl_moe1_abf16_wfp4_bf16_t16x128x128_xcd4,0.0%,139.52,flydsl_moe2_abf16_wfp4_bf16_t16x128x128_atomic_bnt2,0.3%,374.05,0,0,0,180.85,9909.68,
gfx950,256,1024,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,243.1013,flydsl_moe1_abf16_wfp4_bf16_t32x128x128_xcd4,0.0%,164.3789,flydsl_moe2_abf16_wfp4_bf16_t32x128x128_atomic_bnt2,0.3%,407.4802,0,0,0,332.02,9114.69,
gfx950,256,2048,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,429.8417,flydsl_moe1_abf16_wfp4_bf16_t32x192x128_bnt0_xcd1,0.0%,255.091,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.3%,684.9327,0,0,0,395.05,5443.95,
gfx950,256,4096,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,638.614,flydsl_moe1_abf16_wfp4_bf16_t32x192x128_bnt0_xcd1,0.0%,407.5472,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.3%,1046.1613,0,0,0,517.29,3592.27,
gfx950,256,8192,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1038.8538,flydsl_moe1_abf16_wfp4_bf16_t32x192x128_bnt0_xcd1,0.0%,789.3389,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.3%,1828.1927,0,0,0,592.02,2087.75,
gfx950,256,16384,3584,384,896,16,ActivationType.Situv2,torch.bfloat16,torch.bfloat16,torch.float4_e2m1fn_x2,QuantType.per_1x32,1,0,32,0,1882.9619,flydsl_moe1_abf16_wfp4_bf16_t32x192x128_bnt0_xcd1,0.0%,1504.1563,flydsl_moe2_abf16_wfp4_bf16_t32x256x128_atomic,0.3%,3387.1182,0,0,0,639.09,1161.54,
