gfx,cu_num,M,N,K,bias,dtype,outdtype,scaleAB,bpreshuffle,libtype,solidx,splitK,us,kernelName,err_ratio,tflops,bw
gfx950,256,2,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2452,4,8.7173,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0131,7.7,3852.94
gfx950,256,2,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2419,8,13.9909,flydsl_gemm4_abf16_wbf16_bf16_t16x128x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.02,9.59,4800.12
gfx950,256,4,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,4.447,auto,0.0,3.77,951.47
gfx950,256,4,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1484,4,8.9727,flydsl_gemm3_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0117,14.96,3746.92
gfx950,256,4,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2419,8,14.8624,flydsl_gemm4_abf16_wbf16_bf16_t16x128x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0197,18.06,4521.96
gfx950,256,8,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.9857,auto,0.0,8.42,1070.84
gfx950,256,8,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3656,4,9.1861,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0123,29.22,3667.01
gfx950,256,8,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3999,8,15.2037,flydsl_gemm7_abf16_wbf16_bf16_t16x128x64_split_k8_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0218,35.31,4426.91
gfx950,256,16,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.8083,auto,0.0,17.62,1140.08
gfx950,256,16,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3164,4,9.4768,flydsl_gemm5_abf16_wbf16_bf16_t16x64x128_split_k4_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0122,56.65,3568.35
gfx950,256,16,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1451,8,16.2404,flydsl_gemm3_abf16_wbf16_bf16_t16x128x128_split_k8_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0203,66.12,4156.43
gfx950,256,32,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,3.9702,auto,0.0,33.81,1130.73
gfx950,256,32,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2460,2,11.0315,flydsl_gemm4_abf16_wbf16_bf16_t16x64x256_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0123,97.33,3089.22
gfx950,256,32,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2460,2,17.3869,flydsl_gemm4_abf16_wbf16_bf16_t16x64x256_split_k2_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0145,123.51,3904.97
gfx950,256,48,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3484,1,4.2141,flydsl_gemm7_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,47.77,1100.28
gfx950,256,48,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2622,2,12.4017,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,129.87,2769.04
gfx950,256,48,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2625,2,18.56,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0062,173.56,3679.34
gfx950,256,64,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3511,2,12.7077,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp1_block_n_warp1_block_k_warp4_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0198,168.99,2723.0
gfx950,256,64,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3517,2,20.0442,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0061,214.27,3426.51
gfx950,256,96,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4183,1,4.8706,flydsl_gemm6_abf16_wbf16_bf16_t16x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,82.67,1042.8
gfx950,256,96,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,8,4,14.9718,_ZN5aiter39bf16gemm_fp32bf16_tn_96x64_splitk_cleanE,0.0116,215.15,2346.23
gfx950,256,96,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3786,2,22.6192,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k2_block_m_warp2_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0061,284.82,3071.2
gfx950,256,128,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4995,1,4.4062,flydsl_gemm7_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,121.84,1219.63
gfx950,256,128,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,5252,1,15.4805,flydsl_gemm6_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,277.44,2303.0
gfx950,256,128,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4217,2,26.1951,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k2_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0145,327.92,2681.97
gfx950,256,192,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4152,1,5.0455,flydsl_gemm5_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,159.61,1182.0
gfx950,256,192,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,18.7636,native,0.0,343.35,1955.92
gfx950,256,192,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,32.089,native,0.0,401.54,2238.38
gfx950,256,256,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3156,1,19.4809,flydsl_gemm3_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,440.94,1937.73
gfx950,256,256,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4886,1,36.818,flydsl_gemm5_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp1_block_k_warp4_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.014,466.62,1993.6
gfx950,256,384,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3865,1,6.0054,flydsl_gemm4_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,268.19,1287.72
gfx950,256,384,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4403,1,24.2638,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,531.03,1642.19
gfx950,256,384,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4400,1,46.4997,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0062,554.19,1646.16
gfx950,256,512,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3095,1,7.2124,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,297.75,1235.77
gfx950,256,512,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3600,1,28.3466,flydsl_gemm4_abf16_wbf16_bf16_t128x64x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,606.06,1479.65
gfx950,256,512,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,50.0109,auto,0.0,687.04,1593.49
gfx950,256,768,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1636,1,8.6303,flydsl_gemm2_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,373.25,1306.12
gfx950,256,768,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2090,1,37.4367,flydsl_gemm3_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp4_block_n_warp4_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,688.36,1232.41
gfx950,256,768,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3508,1,73.1559,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0063,704.52,1175.34
gfx950,256,1024,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3508,1,42.8466,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,801.92,1174.69
gfx950,256,1024,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3508,1,80.4182,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0063,854.53,1147.44
gfx950,256,2048,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,81,1,13.0062,flydsl_gemm2_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,660.45,1773.67
gfx950,256,2048,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,opus,6401,0,70.5756,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob_4g_safe,0.0,973.7,950.88
gfx950,256,2048,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,opus,6401,0,128.3684,opus_gemm_mono_tile_512x128x256x64_2x4_16x16x32_0x0x0_nooob_4g_safe,0.0,1070.66,914.87
gfx950,256,4096,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,109.6244,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1253.73,918.26
gfx950,256,4096,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,188.43,native,0.0,1458.78,890.37
gfx950,256,8192,4096,512,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,42.699,native,0.0,804.7,1866.36
gfx950,256,8192,4096,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,196.0327,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1402.2,855.84
gfx950,256,8192,4096,8192,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,363.3926,native,0.0,1512.84,738.69
gfx950,256,1,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.2664,auto,0.0,5.06,5060.41
gfx950,256,2,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.2719,auto,0.0,10.11,5060.17
gfx950,256,4,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.1195,auto,0.0,20.46,5122.69
gfx950,256,8,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.2491,auto,0.0,40.52,5080.0
gfx950,256,16,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.2411,auto,0.0,81.09,5097.92
gfx950,256,32,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,13.6744,auto,0.0,157.04,4965.14
gfx950,256,48,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2612,1,16.9464,flydsl_gemm4_abf16_wbf16_bf16_t32x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,190.08,4029.68
gfx950,256,64,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,triton,0,0,17.0494,auto,0.0,251.91,4028.4
gfx950,256,96,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3772,1,19.5099,flydsl_gemm4_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,330.21,3560.66
gfx950,256,128,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4888,1,21.4286,flydsl_gemm5_abf16_wbf16_bf16_t64x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,400.86,3278.54
gfx950,256,192,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4404,1,26.2318,flydsl_gemm4_abf16_wbf16_bf16_t96x64x128_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,491.19,2738.18
gfx950,256,256,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2249,1,29.3346,flydsl_gemm3_abf16_wbf16_bf16_t128x64x128_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,585.65,2502.18
gfx950,256,384,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4368,1,39.9965,flydsl_gemm4_abf16_wbf16_bf16_t96x128x64_split_k1_block_m_warp2_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,644.3,1913.82
gfx950,256,512,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3508,1,43.8229,flydsl_gemm4_abf16_wbf16_bf16_t128x128x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,784.06,1818.5
gfx950,256,768,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2171,1,64.1459,flydsl_gemm3_abf16_wbf16_bf16_t128x256x64_split_k1_block_m_warp2_block_n_warp4_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,803.47,1340.43
gfx950,256,1024,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2175,1,72.4367,flydsl_gemm3_abf16_wbf16_bf16_t128x256x64_split_k1_block_m_warp4_block_n_warp2_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0049,948.68,1273.87
gfx950,256,2048,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,105.0997,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1307.7,1117.42
gfx950,256,4096,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,asm,10,1,193.5792,_ZN5aiter24bf16gemm_bf16_tn_256x256E,0.0,1419.98,866.68
gfx950,256,8192,8192,4096,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,373.5705,native,0.0,1471.63,718.57
gfx950,256,1,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4249,1,15.2086,flydsl_gemm8_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0051,4.69,4690.03
gfx950,256,2,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2458,1,16.0604,flydsl_gemm4_abf16_wbf16_bf16_t16x64x256_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,8.88,4442.88
gfx950,256,4,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2446,1,15.8821,flydsl_gemm4_abf16_wbf16_bf16_t16x64x128_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,17.96,4495.98
gfx950,256,8,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,1489,1,15.3826,flydsl_gemm3_abf16_wbf16_bf16_t16x64x256_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0048,37.08,4648.63
gfx950,256,16,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,2457,1,15.9002,flydsl_gemm4_abf16_wbf16_bf16_t16x64x256_split_k1_block_m_warp1_block_n_warp1_block_k_warp2_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0048,71.75,4510.18
gfx950,256,32,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4314,1,18.9861,flydsl_gemm8_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp2_block_n_warp1_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,120.18,3798.69
gfx950,256,48,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,torch,0,0,20.9618,native,0.0,163.28,3460.2
gfx950,256,64,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4307,1,21.5259,flydsl_gemm5_abf16_wbf16_bf16_t32x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,212.0,3388.55
gfx950,256,96,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,3610,1,22.5829,flydsl_gemm4_abf16_wbf16_bf16_t48x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,303.11,3266.22
gfx950,256,128,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4259,1,24.0271,flydsl_gemm4_abf16_wbf16_bf16_t64x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,379.85,3103.99
gfx950,256,192,8704,4096,False,torch.bfloat16,torch.bfloat16,False,False,flydsl,4435,1,30.2384,flydsl_gemm4_abf16_wbf16_bf16_t96x64x64_split_k1_block_m_warp1_block_n_warp2_block_k_warp1_async_copyTrue_b_to_ldsTrue_b_preshuffleFalse_c_to_ldsFalse_gfx950,0.0,452.74,2520.58
